order_dow,order_hour_of_day,category,items
2,11,vitamins supplements,1
2,11,yogurt,1
2,17,chips pretzels,1
2,17,fresh fruits,1
2,17,grains rice dried goods,1
2,17,hair care,1
2,17,refrigerated,3
2,17,soup broth bouillon,3
2,17,vitamins supplements,1
2,17,yogurt,1
2,13,baking ingredients,1
2,13,chips pretzels,1
2,13,cream,1
2,13,eggs,1
2,13,fresh fruits,4
2,13,fresh vegetables,6
2,13,hot cereal pancake mixes,1
2,13,missing,2
2,13,nuts seeds dried fruit,1
2,13,packaged cheese,3
2,13,packaged vegetables fruits,1
2,13,pasta sauce,1
2,13,soft drinks,1
2,13,spices seasonings,1
2,13,yogurt,2
2,18,cream,1
2,18,water seltzer sparkling water,1
2,18,baby food formula,4
2,18,baking ingredients,1
2,18,bread,1
2,18,canned jarred vegetables,1
2,18,condiments,1
2,18,crackers,1
2,18,dish detergents,2
2,18,fresh vegetables,3
2,18,grains rice dried goods,1
2,18,ice cream ice,1
2,18,lunch meat,1
2,18,milk,3
2,18,packaged cheese,2
2,18,packaged vegetables fruits,3
2,18,soy lactosefree,1
2,18,yogurt,3
2,5,baking ingredients,1
2,5,breakfast bars pastries,2
2,5,butter,1
2,5,canned meals beans,1
2,5,chips pretzels,1
2,5,coffee,1
2,5,feminine care,1
2,5,fresh vegetables,1
2,5,frozen appetizers sides,1
2,5,frozen breakfast,2
2,5,frozen meals,2
2,5,hot cereal pancake mixes,1
2,5,laundry,1
2,5,marinades meat preparation,1
2,5,milk,1
2,5,other creams cheeses,1
2,5,packaged vegetables fruits,1
2,5,popcorn jerky,1
2,5,soup broth bouillon,2
2,5,spices seasonings,1
2,5,water seltzer sparkling water,1
2,18,baking ingredients,1
2,18,breakfast bakery,1
2,18,canned jarred vegetables,1
2,18,canned meals beans,1
2,18,fresh fruits,3
2,18,fresh vegetables,2
2,18,frozen appetizers sides,2
2,18,frozen pizza,1
2,18,milk,1
2,18,pasta sauce,1
2,18,popcorn jerky,1
2,18,spreads,1
2,18,water seltzer sparkling water,1
2,18,yogurt,1
2,17,eggs,1
2,17,fresh fruits,3
2,17,soy lactosefree,1
2,4,baby food formula,3
2,4,cereal,1
2,4,chips pretzels,1
2,4,fresh dips tapenades,1
2,4,fresh fruits,3
2,4,frozen breakfast,3
2,4,juice nectars,1
2,4,packaged produce,1
2,4,packaged vegetables fruits,3
2,4,yogurt,1
2,11,fresh fruits,1
2,11,mint gum,1
2,4,canned fruit applesauce,1
2,4,cereal,3
2,4,crackers,1
2,4,doughs gelatins bake mixes,1
2,4,eggs,1
2,4,fresh dips tapenades,2
2,4,fresh fruits,2
2,4,fresh vegetables,2
2,4,frozen breakfast,1
2,4,frozen meals,3
2,4,frozen produce,1
2,4,instant foods,1
2,4,milk,2
2,4,packaged cheese,1
2,4,packaged vegetables fruits,2
2,4,prepared soups salads,1
2,4,tortillas flat bread,1
2,4,trail mix snack mix,1
2,15,canned meat seafood,1
2,15,frozen meat seafood,1
2,15,prepared meals,1
2,15,water seltzer sparkling water,1
2,17,fresh fruits,1
2,17,milk,1
2,17,packaged cheese,1
2,17,packaged produce,4
2,17,packaged vegetables fruits,1
2,10,baking ingredients,1
2,10,canned meat seafood,1
2,10,coffee,1
2,10,fresh fruits,2
2,10,fresh vegetables,1
2,10,hot cereal pancake mixes,1
2,10,nuts seeds dried fruit,1
2,10,other creams cheeses,1
2,16,condiments,1
2,16,crackers,1
2,16,cream,1
2,16,fresh dips tapenades,1
2,16,fresh fruits,2
2,16,fresh vegetables,5
2,16,milk,1
2,16,refrigerated,2
2,16,soy lactosefree,1
2,19,buns rolls,1
2,19,cat food care,1
2,19,fresh dips tapenades,1
2,19,frozen meat seafood,1
2,19,packaged cheese,1
2,19,packaged vegetables fruits,1
2,19,soy lactosefree,1
2,19,tortillas flat bread,1
2,20,doughs gelatins bake mixes,1
2,20,fresh vegetables,1
2,20,other creams cheeses,1
2,13,milk,1
2,13,soy lactosefree,1
2,19,bread,1
2,19,crackers,1
2,19,fresh fruits,2
2,19,frozen appetizers sides,1
2,19,frozen meals,1
2,19,milk,1
2,19,packaged vegetables fruits,1
2,19,soy lactosefree,1
2,19,spreads,1
2,16,condiments,1
2,16,dry pasta,1
2,16,energy granola bars,1
2,16,ice cream ice,1
2,16,packaged vegetables fruits,1
2,16,paper goods,1
2,16,pasta sauce,1
2,16,soft drinks,1
2,16,soup broth bouillon,1
2,16,spreads,1
2,13,canned jarred vegetables,1
2,13,canned meals beans,1
2,13,condiments,1
2,13,crackers,1
2,13,fresh fruits,1
2,13,fresh vegetables,2
2,13,milk,1
2,13,oils vinegars,1
2,13,packaged vegetables fruits,1
2,13,water seltzer sparkling water,3
2,6,fresh dips tapenades,1
2,6,fresh vegetables,1
2,6,frozen vegan vegetarian,1
2,6,prepared meals,1
2,6,refrigerated,1
2,6,skin care,1
2,9,dry pasta,1
2,9,packaged vegetables fruits,1
2,9,pasta sauce,1
2,9,soft drinks,1
2,9,yogurt,2
2,6,butter,1
2,6,canned jarred vegetables,1
2,6,canned meals beans,1
2,6,eggs,1
2,6,fresh fruits,1
2,6,fresh herbs,1
2,6,fresh vegetables,2
2,6,hot cereal pancake mixes,1
2,6,instant foods,1
2,6,packaged cheese,1
2,6,tea,1
2,8,baby food formula,3
2,8,condiments,1
2,8,fresh fruits,3
2,8,fresh vegetables,2
2,8,frozen breakfast,1
2,8,milk,1
2,8,spreads,1
2,8,water seltzer sparkling water,2
2,10,frozen produce,1
2,10,packaged vegetables fruits,1
2,9,baking ingredients,1
2,9,fresh fruits,3
2,9,packaged produce,2
2,19,asian foods,3
2,19,baking ingredients,2
2,19,butter,1
2,19,canned jarred vegetables,1
2,19,chips pretzels,1
2,19,crackers,1
2,19,cream,1
2,19,dry pasta,2
2,19,energy granola bars,4
2,19,energy sports drinks,2
2,19,fresh fruits,1
2,19,fresh herbs,1
2,19,fresh vegetables,5
2,19,frozen produce,1
2,19,fruit vegetable snacks,2
2,19,grains rice dried goods,1
2,19,hot dogs bacon sausage,1
2,19,juice nectars,1
2,19,oils vinegars,1
2,19,packaged cheese,3
2,19,packaged vegetables fruits,1
2,19,pasta sauce,1
2,19,poultry counter,1
2,19,refrigerated,2
2,19,water seltzer sparkling water,1
2,19,yogurt,2
2,15,canned jarred vegetables,3
2,15,digestion,1
2,15,dry pasta,1
2,15,soup broth bouillon,1
2,13,frozen appetizers sides,1
2,13,instant foods,2
2,13,juice nectars,1
2,13,packaged vegetables fruits,1
2,13,yogurt,2
2,7,eggs,1
2,7,energy sports drinks,1
2,7,grains rice dried goods,1
2,7,instant foods,2
2,7,packaged seafood,1
2,7,soup broth bouillon,1
2,0,buns rolls,1
2,0,dog food care,1
2,0,eggs,1
2,0,energy granola bars,1
2,0,fresh vegetables,1
2,0,frozen appetizers sides,1
2,0,frozen pizza,1
2,0,lunch meat,1
2,0,other creams cheeses,1
2,0,packaged cheese,2
2,0,tortillas flat bread,1
2,19,cream,1
2,19,fresh fruits,2
2,19,frozen breakfast,1
2,19,frozen produce,1
2,19,lunch meat,2
2,19,packaged poultry,1
2,19,refrigerated,1
2,19,water seltzer sparkling water,2
2,18,cereal,1
2,18,chips pretzels,1
2,18,crackers,2
2,18,fresh fruits,2
2,18,fresh herbs,1
2,18,fresh vegetables,3
2,18,fruit vegetable snacks,1
2,18,ice cream ice,1
2,18,packaged cheese,2
2,18,refrigerated pudding desserts,1
2,18,yogurt,1
2,21,fresh fruits,1
2,21,fresh vegetables,1
2,21,packaged vegetables fruits,2
2,21,yogurt,2
2,15,lunch meat,1
2,23,fresh vegetables,2
2,9,canned jarred vegetables,1
2,9,canned meals beans,1
2,9,condiments,1
2,9,fresh fruits,2
2,9,fresh herbs,1
2,9,fresh vegetables,2
2,9,marinades meat preparation,1
2,9,pickled goods olives,1
2,9,soup broth bouillon,1
2,10,crackers,1
2,10,energy granola bars,4
2,13,fresh vegetables,1
2,14,canned meals beans,1
2,14,hot dogs bacon sausage,1
2,14,milk,1
2,14,paper goods,1
2,14,refrigerated,1
2,14,soap,1
2,12,breakfast bakery,1
2,12,cat food care,1
2,12,cookies cakes,1
2,12,fresh fruits,1
2,12,ice cream toppings,1
2,12,juice nectars,1
2,12,prepared meals,1
2,12,soy lactosefree,1
2,9,oils vinegars,2
2,9,soy lactosefree,1
2,12,cleaning products,1
2,12,soft drinks,1
2,10,bread,1
2,10,bulk dried fruits vegetables,1
2,10,canned jarred vegetables,2
2,10,canned meals beans,1
2,10,condiments,2
2,10,dry pasta,1
2,10,fresh fruits,1
2,10,fresh pasta,1
2,10,fresh vegetables,1
2,10,frozen produce,1
2,10,prepared meals,1
2,10,soy lactosefree,1
2,14,asian foods,1
2,14,condiments,3
2,14,marinades meat preparation,1
2,13,bread,1
2,13,candy chocolate,1
2,13,fresh fruits,1
2,13,hot dogs bacon sausage,1
2,13,packaged vegetables fruits,1
2,14,bread,1
2,14,chips pretzels,1
2,14,packaged produce,1
2,14,water seltzer sparkling water,1
2,16,baking ingredients,1
2,16,fresh vegetables,2
2,16,packaged cheese,1
2,16,tortillas flat bread,1
2,13,cream,1
2,13,fresh fruits,1
2,13,milk,1
2,13,other creams cheeses,1
2,13,spreads,1
2,13,yogurt,5
2,13,beers coolers,1
2,13,muscles joints pain relief,1
2,13,soft drinks,1
2,13,tea,3
2,19,fresh fruits,1
2,19,fresh vegetables,1
2,19,ice cream ice,1
2,19,milk,1
2,19,packaged cheese,1
2,19,yogurt,1
2,16,fresh fruits,1
2,16,packaged cheese,1
2,16,packaged vegetables fruits,1
2,16,soup broth bouillon,1
2,10,fresh dips tapenades,1
2,10,fresh fruits,3
2,10,nuts seeds dried fruit,1
2,10,yogurt,3
2,17,missing,1
2,17,soup broth bouillon,2
2,17,water seltzer sparkling water,2
2,8,dry pasta,1
2,8,fresh fruits,1
2,8,frozen produce,3
2,8,ice cream ice,1
2,8,soup broth bouillon,1
2,8,yogurt,4
2,8,cereal,1
2,8,cold flu allergy,1
2,8,dry pasta,1
2,8,fresh fruits,4
2,8,fresh vegetables,1
2,8,frozen produce,2
2,8,grains rice dried goods,1
2,8,hot cereal pancake mixes,1
2,8,instant foods,1
2,8,paper goods,1
2,8,soy lactosefree,1
2,8,spices seasonings,1
2,9,bread,1
2,9,energy granola bars,1
2,9,fresh dips tapenades,1
2,9,fresh fruits,1
2,9,fresh vegetables,3
2,9,lunch meat,2
2,9,packaged cheese,2
2,9,packaged vegetables fruits,1
2,9,pasta sauce,1
2,9,pickled goods olives,1
2,9,refrigerated,2
2,9,soup broth bouillon,1
2,9,water seltzer sparkling water,1
2,19,fresh fruits,1
2,19,fresh vegetables,1
2,19,grains rice dried goods,1
2,19,hot cereal pancake mixes,1
2,19,refrigerated,1
2,19,water seltzer sparkling water,1
2,13,air fresheners candles,2
2,13,baking ingredients,1
2,13,butter,1
2,13,canned jarred vegetables,4
2,13,chips pretzels,1
2,13,fresh dips tapenades,1
2,13,fresh fruits,1
2,13,fresh vegetables,3
2,13,frozen appetizers sides,1
2,13,hot cereal pancake mixes,1
2,13,hot dogs bacon sausage,1
2,13,nuts seeds dried fruit,3
2,13,oils vinegars,1
2,13,soft drinks,1
2,13,soup broth bouillon,1
2,13,water seltzer sparkling water,1
2,14,bulk grains rice dried goods,1
2,14,cream,1
2,14,energy granola bars,2
2,14,fresh dips tapenades,1
2,14,fresh fruits,2
2,14,fresh herbs,1
2,14,fresh vegetables,3
2,14,oral hygiene,1
2,14,soy lactosefree,1
2,14,tofu meat alternatives,2
2,14,tortillas flat bread,1
2,8,bread,1
2,8,canned meals beans,1
2,8,energy granola bars,1
2,8,ice cream ice,3
2,8,packaged cheese,1
2,8,packaged vegetables fruits,1
2,8,soy lactosefree,1
2,8,yogurt,1
2,16,butter,1
2,16,fresh vegetables,2
2,16,nuts seeds dried fruit,1
2,16,packaged poultry,1
2,16,packaged vegetables fruits,1
2,18,bread,1
2,18,breakfast bakery,1
2,18,candy chocolate,1
2,18,cereal,2
2,18,chips pretzels,1
2,18,coffee,1
2,18,cookies cakes,2
2,18,energy sports drinks,1
2,18,fresh fruits,1
2,18,frozen breakfast,1
2,18,frozen meals,1
2,18,lunch meat,1
2,18,milk,1
2,14,candy chocolate,2
2,14,cookies cakes,1
2,14,fresh fruits,2
2,14,fresh vegetables,3
2,14,hot dogs bacon sausage,2
2,14,juice nectars,1
2,14,packaged cheese,1
2,14,poultry counter,1
2,14,refrigerated pudding desserts,2
2,14,salad dressing toppings,1
2,21,candy chocolate,1
2,21,eye ear care,1
2,21,fruit vegetable snacks,1
2,21,paper goods,1
2,14,baking ingredients,1
2,14,bread,1
2,14,candy chocolate,1
2,14,cereal,1
2,14,eggs,1
2,14,fresh dips tapenades,1
2,14,fresh fruits,3
2,14,fresh vegetables,4
2,14,frozen produce,1
2,14,ice cream ice,1
2,14,missing,1
2,14,packaged cheese,1
2,14,packaged vegetables fruits,2
2,14,refrigerated,1
2,14,soy lactosefree,3
2,14,trail mix snack mix,1
2,14,water seltzer sparkling water,1
2,14,yogurt,1
2,18,breakfast bars pastries,2
2,18,dry pasta,1
2,18,fresh vegetables,1
2,18,ice cream ice,2
2,18,packaged cheese,1
2,18,packaged vegetables fruits,1
2,18,prepared meals,1
2,18,spreads,1
2,18,yogurt,1
2,23,candy chocolate,2
2,23,energy granola bars,1
2,23,energy sports drinks,1
2,23,fruit vegetable snacks,1
2,23,refrigerated,1
2,11,energy sports drinks,1
2,11,missing,1
2,11,tea,2
2,11,water seltzer sparkling water,3
2,11,breakfast bakery,3
2,11,coffee,1
2,11,fresh fruits,1
2,11,yogurt,6
2,15,bread,1
2,15,frozen appetizers sides,1
2,15,frozen meals,1
2,15,milk,1
2,15,soap,1
2,15,water seltzer sparkling water,1
2,15,yogurt,1
2,18,crackers,1
2,18,honeys syrups nectars,1
2,18,hot dogs bacon sausage,1
2,18,nuts seeds dried fruit,1
2,14,bulk grains rice dried goods,1
2,14,crackers,1
2,14,eggs,2
2,14,fresh dips tapenades,1
2,14,fresh fruits,3
2,14,fresh vegetables,1
2,14,frozen produce,2
2,14,frozen vegan vegetarian,1
2,14,ice cream ice,1
2,14,packaged vegetables fruits,2
2,14,soy lactosefree,1
2,14,tofu meat alternatives,1
2,14,water seltzer sparkling water,1
2,10,energy granola bars,1
2,10,fresh fruits,3
2,10,packaged vegetables fruits,1
2,17,bread,2
2,17,canned jarred vegetables,1
2,17,cereal,1
2,17,chips pretzels,1
2,17,condiments,1
2,17,dry pasta,2
2,17,fresh dips tapenades,1
2,17,fresh fruits,2
2,17,fresh herbs,2
2,17,fresh vegetables,2
2,17,hot dogs bacon sausage,1
2,17,oils vinegars,1
2,17,other creams cheeses,1
2,17,packaged vegetables fruits,2
2,17,pasta sauce,1
2,17,salad dressing toppings,1
2,17,water seltzer sparkling water,2
2,8,chips pretzels,1
2,8,dry pasta,1
2,8,energy sports drinks,1
2,8,fresh fruits,1
2,8,fresh vegetables,2
2,8,instant foods,1
2,8,milk,1
2,8,poultry counter,1
2,8,soup broth bouillon,1
2,18,bread,1
2,18,ice cream ice,3
2,18,juice nectars,2
2,18,other creams cheeses,1
2,18,soft drinks,1
2,14,bread,1
2,14,fresh fruits,2
2,14,frozen produce,1
2,14,oils vinegars,1
2,14,packaged vegetables fruits,1
2,14,refrigerated,1
2,14,soy lactosefree,1
2,14,spreads,1
2,0,butter,1
2,0,fresh dips tapenades,1
2,0,frozen produce,1
2,0,hot dogs bacon sausage,1
2,0,ice cream ice,1
2,0,milk,1
2,0,paper goods,1
2,0,pickled goods olives,1
2,0,water seltzer sparkling water,1
2,13,canned jarred vegetables,1
2,13,canned meals beans,1
2,13,condiments,1
2,13,dry pasta,1
2,13,energy granola bars,3
2,13,fresh fruits,1
2,13,fresh herbs,1
2,13,fresh vegetables,3
2,13,frozen meals,1
2,13,frozen produce,1
2,13,frozen vegan vegetarian,1
2,13,packaged cheese,2
2,13,packaged vegetables fruits,1
2,13,pasta sauce,1
2,13,soap,2
2,13,soup broth bouillon,3
2,13,soy lactosefree,1
2,11,body lotions soap,2
2,11,cat food care,1
2,11,chips pretzels,1
2,11,energy sports drinks,2
2,11,popcorn jerky,1
2,11,soft drinks,1
2,11,water seltzer sparkling water,1
2,10,canned meals beans,1
2,10,cereal,1
2,10,condiments,1
2,10,eggs,1
2,10,fresh fruits,2
2,10,ice cream ice,2
2,10,paper goods,1
2,10,pickled goods olives,1
2,10,refrigerated,1
2,7,soy lactosefree,1
2,14,baking ingredients,1
2,14,cleaning products,1
2,14,soy lactosefree,1
2,10,fresh fruits,4
2,9,bread,1
2,9,canned jarred vegetables,1
2,9,fresh fruits,3
2,9,fresh vegetables,4
2,9,frozen produce,1
2,9,grains rice dried goods,1
2,9,packaged vegetables fruits,8
2,9,soy lactosefree,1
2,9,water seltzer sparkling water,2
2,12,canned meals beans,1
2,12,cereal,2
2,12,chips pretzels,1
2,12,coffee,1
2,12,energy granola bars,1
2,12,fresh fruits,2
2,12,grains rice dried goods,1
2,12,hot cereal pancake mixes,1
2,12,ice cream ice,3
2,12,instant foods,1
2,12,latino foods,1
2,12,meat counter,1
2,12,packaged vegetables fruits,1
2,12,refrigerated,1
2,12,soft drinks,1
2,12,soup broth bouillon,1
2,12,soy lactosefree,1
2,12,yogurt,1
2,14,breakfast bakery,1
2,14,bulk dried fruits vegetables,1
2,14,cereal,1
2,14,eggs,1
2,14,energy granola bars,1
2,14,fresh dips tapenades,1
2,14,fresh fruits,1
2,14,fresh vegetables,3
2,14,frozen produce,1
2,14,fruit vegetable snacks,1
2,14,ice cream ice,1
2,14,juice nectars,1
2,14,soy lactosefree,2
2,17,crackers,1
2,17,water seltzer sparkling water,1
2,17,yogurt,1
2,12,nuts seeds dried fruit,1
2,12,soy lactosefree,1
2,12,water seltzer sparkling water,1
2,23,bulk dried fruits vegetables,1
2,23,buns rolls,1
2,23,canned meals beans,1
2,23,cereal,1
2,23,chips pretzels,1
2,23,crackers,1
2,23,energy granola bars,1
2,23,fresh dips tapenades,1
2,23,fresh fruits,2
2,23,fresh vegetables,2
2,23,hot dogs bacon sausage,1
2,23,lunch meat,1
2,23,oils vinegars,1
2,23,packaged vegetables fruits,1
2,23,popcorn jerky,1
2,23,yogurt,2
2,16,fresh fruits,2
2,16,frozen produce,1
2,16,milk,1
2,9,butter,1
2,9,canned meals beans,1
2,9,fresh fruits,1
2,9,hot dogs bacon sausage,1
2,9,ice cream ice,1
2,9,instant foods,1
2,9,marinades meat preparation,1
2,9,popcorn jerky,1
2,9,soft drinks,2
2,9,soup broth bouillon,1
2,9,air fresheners candles,1
2,9,energy sports drinks,3
2,9,laundry,1
2,9,plates bowls cups flatware,1
2,9,soft drinks,1
2,9,water seltzer sparkling water,1
2,9,yogurt,2
2,22,cereal,1
2,22,cleaning products,1
2,22,crackers,1
2,22,digestion,1
2,22,eggs,1
2,22,energy sports drinks,1
2,22,feminine care,1
2,22,frozen appetizers sides,1
2,22,frozen pizza,1
2,22,frozen produce,1
2,22,juice nectars,1
2,22,laundry,1
2,22,marinades meat preparation,1
2,22,milk,1
2,22,mint gum,2
2,22,packaged vegetables fruits,1
2,22,pasta sauce,2
2,22,popcorn jerky,1
2,22,soup broth bouillon,1
2,22,spices seasonings,1
2,12,chips pretzels,1
2,12,fresh fruits,2
2,12,fresh vegetables,5
2,12,frozen appetizers sides,1
2,12,oils vinegars,1
2,12,packaged vegetables fruits,1
2,19,condiments,1
2,19,energy granola bars,1
2,19,energy sports drinks,1
2,19,fresh fruits,1
2,19,lunch meat,1
2,19,packaged cheese,1
2,19,packaged vegetables fruits,1
2,19,popcorn jerky,1
2,19,tortillas flat bread,1
2,9,beers coolers,2
2,9,candy chocolate,1
2,9,cream,1
2,9,milk,1
2,9,soy lactosefree,1
2,9,tea,3
2,9,yogurt,1
2,14,chips pretzels,2
2,14,fresh vegetables,1
2,14,honeys syrups nectars,1
2,14,other creams cheeses,1
2,14,refrigerated,1
2,14,salad dressing toppings,2
2,14,yogurt,1
2,20,breakfast bakery,1
2,20,chips pretzels,2
2,20,fresh fruits,1
2,20,fruit vegetable snacks,2
2,20,grains rice dried goods,1
2,20,hot dogs bacon sausage,1
2,20,juice nectars,1
2,20,spreads,1
2,13,cream,1
2,13,dish detergents,1
2,13,food storage,1
2,13,fresh dips tapenades,1
2,13,fresh fruits,1
2,13,fresh vegetables,2
2,13,frozen pizza,1
2,13,packaged vegetables fruits,1
2,13,red wines,1
2,13,refrigerated,1
2,13,spreads,1
2,13,water seltzer sparkling water,2
2,9,bread,1
2,9,butter,1
2,9,lunch meat,1
2,9,milk,1
2,9,yogurt,1
2,18,fresh vegetables,4
2,18,nuts seeds dried fruit,1
2,9,crackers,2
2,18,bread,1
2,18,crackers,2
2,18,fresh dips tapenades,1
2,18,fresh fruits,3
2,18,granola,1
2,18,lunch meat,1
2,18,packaged cheese,1
2,18,packaged vegetables fruits,2
2,18,water seltzer sparkling water,3
2,18,yogurt,1
2,10,fresh fruits,1
2,10,fresh fruits,3
2,10,fresh vegetables,1
2,10,packaged vegetables fruits,1
2,10,soft drinks,1
2,9,bread,1
2,9,chips pretzels,1
2,9,crackers,1
2,9,eggs,1
2,9,fresh dips tapenades,1
2,9,fresh fruits,6
2,9,fresh vegetables,2
2,9,frozen breakfast,1
2,9,granola,1
2,9,hot dogs bacon sausage,1
2,9,juice nectars,1
2,9,milk,1
2,9,packaged cheese,1
2,9,packaged vegetables fruits,3
2,9,popcorn jerky,1
2,9,prepared meals,1
2,9,trail mix snack mix,1
2,9,water seltzer sparkling water,1
2,9,yogurt,1
2,12,baking ingredients,3
2,4,bread,1
2,4,chips pretzels,1
2,4,crackers,2
2,4,dry pasta,1
2,4,fresh fruits,2
2,4,fresh vegetables,1
2,4,frozen appetizers sides,1
2,4,fruit vegetable snacks,2
2,4,hot dogs bacon sausage,2
2,4,ice cream ice,1
2,4,instant foods,1
2,4,juice nectars,4
2,4,packaged cheese,1
2,4,paper goods,2
2,4,refrigerated,1
2,4,soup broth bouillon,2
2,4,soy lactosefree,1
2,4,yogurt,1
2,10,butter,1
2,10,chips pretzels,1
2,10,cookies cakes,1
2,10,energy granola bars,1
2,10,packaged produce,1
2,15,fresh fruits,3
2,15,fresh vegetables,10
2,15,laundry,1
2,15,milk,3
2,15,packaged vegetables fruits,1
2,21,beauty,1
2,21,lunch meat,1
2,21,prepared meals,3
2,21,refrigerated,1
2,16,frozen appetizers sides,1
2,16,other creams cheeses,1
2,16,packaged cheese,1
2,16,packaged vegetables fruits,2
2,16,red wines,2
2,16,water seltzer sparkling water,1
2,10,cleaning products,1
2,10,ice cream toppings,1
2,10,laundry,3
2,10,soft drinks,1
2,17,fresh dips tapenades,1
2,17,fresh fruits,2
2,17,fresh vegetables,1
2,17,frozen breakfast,1
2,17,ice cream ice,1
2,17,water seltzer sparkling water,1
2,21,trash bags liners,1
2,20,baking ingredients,1
2,20,cocoa drink mixes,1
2,20,crackers,1
2,20,dry pasta,2
2,20,fresh fruits,1
2,20,frozen produce,1
2,20,nuts seeds dried fruit,1
2,20,packaged vegetables fruits,1
2,20,paper goods,1
2,20,pasta sauce,2
2,20,refrigerated,1
2,20,soy lactosefree,1
2,12,baby food formula,2
2,12,breakfast bakery,1
2,12,cereal,1
2,12,fresh vegetables,1
2,12,frozen produce,1
2,21,bulk dried fruits vegetables,1
2,21,fresh fruits,2
2,21,water seltzer sparkling water,2
2,6,fresh fruits,2
2,6,lunch meat,1
2,6,nuts seeds dried fruit,2
2,6,packaged vegetables fruits,2
2,6,poultry counter,2
2,6,tea,1
2,12,asian foods,1
2,12,baking ingredients,1
2,12,canned jarred vegetables,2
2,12,chips pretzels,2
2,12,coffee,1
2,12,dish detergents,1
2,12,fresh vegetables,2
2,12,granola,1
2,12,hot cereal pancake mixes,1
2,12,ice cream ice,1
2,12,other creams cheeses,1
2,12,packaged cheese,1
2,12,packaged vegetables fruits,1
2,12,paper goods,1
2,12,water seltzer sparkling water,1
2,12,yogurt,2
2,15,fresh fruits,1
2,15,fresh herbs,1
2,15,fresh vegetables,4
2,15,packaged vegetables fruits,2
2,15,pickled goods olives,1
2,13,fresh vegetables,1
2,13,hot dogs bacon sausage,1
2,13,pasta sauce,1
2,14,candy chocolate,1
2,14,more household,1
2,9,cereal,1
2,9,milk,1
2,9,packaged produce,1
2,9,popcorn jerky,1
2,9,trail mix snack mix,1
2,9,water seltzer sparkling water,1
2,7,bread,3
2,7,candy chocolate,10
2,7,cream,1
2,7,juice nectars,2
2,7,milk,1
2,7,yogurt,9
2,17,bakery desserts,1
2,17,bread,2
2,17,crackers,1
2,17,dish detergents,1
2,17,eggs,1
2,17,fresh vegetables,1
2,17,honeys syrups nectars,1
2,17,packaged cheese,1
2,17,soup broth bouillon,2
2,17,spreads,1
2,16,water seltzer sparkling water,1
2,8,canned meals beans,1
2,8,fresh dips tapenades,1
2,8,fresh herbs,1
2,8,fresh vegetables,8
2,8,hot cereal pancake mixes,1
2,8,hot dogs bacon sausage,1
2,8,meat counter,1
2,8,oils vinegars,2
2,8,soup broth bouillon,2
2,8,soy lactosefree,1
2,8,spices seasonings,1
2,8,spreads,2
2,8,water seltzer sparkling water,1
2,8,yogurt,1
2,14,candy chocolate,1
2,14,cereal,1
2,14,fresh fruits,2
2,14,packaged produce,1
2,14,soap,1
2,14,soy lactosefree,1
2,9,canned jarred vegetables,1
2,9,canned meals beans,1
2,9,fresh vegetables,2
2,9,pasta sauce,1
2,7,fresh fruits,7
2,7,fresh vegetables,1
2,7,frozen produce,1
2,7,packaged vegetables fruits,3
2,10,bread,2
2,10,breakfast bakery,1
2,10,fresh dips tapenades,1
2,10,fresh fruits,1
2,10,hot dogs bacon sausage,3
2,10,nuts seeds dried fruit,1
2,10,packaged vegetables fruits,1
2,10,soy lactosefree,2
2,9,bread,1
2,9,candy chocolate,2
2,9,coffee,1
2,9,fresh fruits,2
2,9,fresh vegetables,2
2,9,ice cream ice,1
2,9,juice nectars,1
2,9,packaged vegetables fruits,1
2,9,refrigerated,2
2,9,soup broth bouillon,2
2,9,tea,1
2,7,bread,1
2,7,crackers,1
2,7,fresh fruits,4
2,7,fresh vegetables,3
2,7,frozen breakfast,1
2,7,fruit vegetable snacks,1
2,7,hot dogs bacon sausage,1
2,7,packaged cheese,3
2,7,tortillas flat bread,1
2,7,yogurt,3
2,13,baby food formula,3
2,13,beers coolers,1
2,13,canned jarred vegetables,1
2,13,canned meat seafood,1
2,13,condiments,1
2,13,energy sports drinks,1
2,13,fresh fruits,1
2,13,fresh vegetables,1
2,13,milk,1
2,13,packaged cheese,1
2,13,packaged vegetables fruits,2
2,13,red wines,1
2,13,refrigerated,1
2,13,water seltzer sparkling water,1
2,13,yogurt,7
2,12,cream,1
2,12,fresh fruits,1
2,12,milk,1
2,12,soft drinks,1
2,16,breakfast bakery,1
2,16,cat food care,1
2,16,chips pretzels,1
2,16,coffee,1
2,16,fresh dips tapenades,1
2,16,fresh fruits,1
2,16,ice cream ice,1
2,16,ice cream toppings,1
2,16,lunch meat,1
2,16,other,1
2,16,other creams cheeses,1
2,16,packaged vegetables fruits,1
2,16,refrigerated,3
2,16,salad dressing toppings,1
2,15,body lotions soap,1
2,15,breakfast bakery,1
2,15,butter,1
2,15,candy chocolate,1
2,15,crackers,1
2,15,deodorants,1
2,15,fresh dips tapenades,1
2,15,grains rice dried goods,1
2,15,hair care,1
2,15,laundry,1
2,15,shave needs,1
2,15,tofu meat alternatives,1
2,18,baking ingredients,1
2,18,cookies cakes,1
2,18,energy sports drinks,2
2,18,fresh fruits,3
2,18,fresh vegetables,6
2,18,milk,1
2,18,nuts seeds dried fruit,1
2,18,packaged vegetables fruits,3
2,18,refrigerated,1
2,18,soft drinks,3
2,18,soy lactosefree,3
